Tennessee, 2011, 51, 7203
Texas, 2011, 51, 34181
Utah, 2011, 51, 15522
Vermont, 2011, 51, 2777
Virginia, 2011, 51, 65366
Washington, 2011, 51, 6048
West Virginia, 2011, 51, 11717
Wisconsin, 2011, 51, 2675
Wyoming, 2011, 51, 4677
Virgin Islands, 2011, 51, 0
New York City, 2011, 51, 97255
Alabama, 2011, 52, 7170
Alaska, 2011, 52, 1812
Arizona, 2011, 52, 15614
Arkansas, 2011, 52, 3253
California, 2011, 52, 16494
Colorado, 2011, 52, 16629
Connecticut, 2011, 52, 1699
Delaware, 2011, 52, 3352
District of Columbia, 2011, 52, 1443
Georgia, 2011, 52, 19971
Hawaii, 2011, 52, 9195
Idaho, 2011, 52, 3308
Illinois, 2011, 52, 37940
Indiana, 2011, 52, 7303
Iowa, 2011, 52, 3457
Kansas, 2011, 52, 6245
Kentucky, 2011, 52, 13220
Louisiana, 2011, 52, 10399
Maine, 2011, 52, 4398
Maryland, 2011, 52, 5701
Massachusetts, 2011, 52, 19527
Michigan, 2011, 52, 8980
Minnesota, 2011, 52, 2923
Mississippi, 2011, 52, 16067
Missouri, 2011, 52, 6111
Montana, 2011, 52, 1206
Nebraska, 2011, 52, 2558
Nevada, 2011, 52, 8747
New Hampshire, 2011, 52, 3259
New Jersey, 2011, 52, 2412
New Mexico, 2011, 52, 6846
New York, 2011, 52, 7912
North Carolina, 2011, 52, 9795
North Dakota, 2011, 52, 3691
Ohio, 2011, 52, 12112
Oklahoma, 2011, 52, 1027
Oregon, 2011, 52, 2312
Pennsylvania, 2011, 52, 10825
Rhode Island, 2011, 52, 3117
South Carolina, 2011, 52, 4321
South Dakota, 2011, 52, 4542
Tennessee, 2011, 52, 5163
Texas, 2011, 52, 30692
Utah, 2011, 52, 15902
Vermont, 2011, 52, 2829
Virginia, 2011, 52, 68808
Washington, 2011, 52, 4510
West Virginia, 2011, 52, 9752
Wisconsin, 2011, 52, 1884
Wyoming, 2011, 52, 4473
Virgin Islands, 2011, 52, 0
New York City, 2011, 52, 93978
Alabama, 2012, 1, 8437
Alaska, 2012, 1, 1867
Arizona, 2012, 1, 17487
Arkansas, 2012, 1, 4269
California, 2012, 1, 24359
Colorado, 2012, 1, 19454
Connecticut, 2012, 1, 2580
Delaware, 2012, 1, 3709
District of Columbia, 2012, 1, 1646
Georgia, 2012, 1, 24892
Hawaii, 2012, 1, 11150
Idaho, 2012, 1, 4187
Illinois, 2012, 1, 40324
Indiana, 2012, 1, 8609
Iowa, 2012, 1, 4402
Kansas, 2012, 1, 7710
Kentucky, 2012, 1, 17922
Louisiana, 2012, 1, 11612
Maine, 2012, 1, 5657
Maryland, 2012, 1, 8087
Massachusetts, 2012, 1, 24258
Michigan, 2012, 1, 12249
Minnesota, 2012, 1, 3375
Mississippi, 2012, 1, 16381
Missouri, 2012, 1, 7243
Montana, 2012, 1, 1659
Nebraska, 2012, 1, 3396
Nevada, 2012, 1, 8887
New Hampshire, 2012, 1, 4080
New Jersey, 2012, 1, 3708
New Mexico, 2012, 1, 7233
New York, 2012, 1, 10958
North Carolina, 2012, 1, 14565
North Dakota, 2012, 1, 3833
Ohio, 2012, 1, 13771
Oklahoma, 2012, 1, 2506
Oregon, 2012, 1, 2810
Pennsylvania, 2012, 1, 11449
Rhode Island, 2012, 1, 4455
South Carolina, 2012, 1, 5600
South Dakota, 2012, 1, 4882
Tennessee, 2012, 1, 9269
Texas, 2012, 1, 37727
Utah, 2012, 1, 17069
Vermont, 2012, 1, 2740
Virginia, 2012, 1, 70227
Washington, 2012, 1, 5746
West Virginia, 2012, 1, 11159
Wisconsin, 2012, 1, 2781
Wyoming, 2012, 1, 5112
Virgin Islands, 2012, 1, 0
New York City, 2012, 1, 101960
Alabama, 2012, 2, 9157
Alaska, 2012, 2, 1775
Arizona, 2012, 2, 20325
Arkansas, 2012, 2, 4913
California, 2012, 2, 32552
Colorado, 2012, 2, 22023
Connecticut, 2012, 2, 2041
Delaware, 2012, 2, 3824
District of Columbia, 2012, 2, 2035
Georgia, 2012, 2, 32701
Hawaii, 2012, 2, 13986
Idaho, 2012, 2, 4056
Illinois, 2012, 2, 44465
Indiana, 2012, 2, 9499
Iowa, 2012, 2, 5265
Kansas, 2012, 2, 9505
Kentucky, 2012, 2, 18739
Louisiana, 2012, 2, 9356
Maine, 2012, 2, 5977
Maryland, 2012, 2, 8979
Massachusetts, 2012, 2, 27780
Michigan, 2012, 2, 15703
Minnesota, 2012, 2, 3840
Mississippi, 2012, 2, 16607
Missouri, 2012, 2, 7797
Montana, 2012, 2, 1981
Nebraska, 2012, 2, 3472
Nevada, 2012, 2, 8312
New Hampshire, 2012, 2, 4972
New Jersey, 2012, 2, 4171
New Mexico, 2012, 2, 7957
New York, 2012, 2, 11677
North Carolina, 2012, 2, 20685
North Dakota, 2012, 2, 4240
Ohio, 2012, 2, 16307
Oklahoma, 2012, 2, 2209
Oregon, 2012, 2, 3907
Pennsylvania, 2012, 2, 13642
Rhode Island, 2012, 2, 5476
South Carolina, 2012, 2, 6933
South Dakota, 2012, 2, 5102
Tennessee, 2012, 2, 11600
Texas, 2012, 2, 39846
Utah, 2012, 2, 18036
Vermont, 2012, 2, 2698
Virginia, 2012, 2, 67689
Washington, 2012, 2, 7493
West Virginia, 2012, 2, 13988
Wisconsin, 2012, 2, 3683
Wyoming, 2012, 2, 6012
Virgin Islands, 2012, 2, 0
New York City, 2012, 2, 101279
Alabama, 2012, 3, 9411
Alaska, 2012, 3, 1833
Arizona, 2012, 3, 19287
Arkansas, 2012, 3, 5048
California, 2012, 3, 31238
Colorado, 2012, 3, 21995
Connecticut, 2012, 3, 3404
Delaware, 2012, 3, 3123
District of Columbia, 2012, 3, 1767
Georgia, 2012, 3, 32316
Hawaii, 2012, 3, 11602
Idaho, 2012, 3, 3696
Illinois, 2012, 3, 41643
Indiana, 2012, 3, 9360
Iowa, 2012, 3, 5316
Kansas, 2012, 3, 8582
Kentucky, 2012, 3, 17900
Louisiana, 2012, 3, 9045
Maine, 2012, 3, 5857
Maryland, 2012, 3, 8279
Massachusetts, 2012, 3, 24904
Michigan, 2012, 3, 15452
Minnesota, 2012, 3, 3965
Mississippi, 2012, 3, 14518
Missouri, 2012, 3, 8376
Montana, 2012, 3, 1663
Nebraska, 2012, 3, 3530
Nevada, 2012, 3, 15770
New Hampshire, 2012, 3, 4936
New Jersey, 2012, 3, 4583
New Mexico, 2012, 3, 8089
New York, 2012, 3, 11951
North Carolina, 2012, 3, 19264
North Dakota, 2012, 3, 4155
Ohio, 2012, 3, 15767
Oklahoma, 2012, 3, 2709
Oregon, 2012, 3, 2868
Pennsylvania, 2012, 3, 14701
Rhode Island, 2012, 3, 4945
South Carolina, 2012, 3, 6628
South Dakota, 2012, 3, 5197
Tennessee, 2012, 3, 11091
Texas, 2012, 3, 40004
Utah, 2012, 3, 16097
Vermont, 2012, 3, 3006
Virginia, 2012, 3, 66982
Washington, 2012, 3, 4038
West Virginia, 2012, 3, 12556
Wisconsin, 2012, 3, 2375
Wyoming, 2012, 3, 5499
Virgin Islands, 2012, 3, 0
New York City, 2012, 3, 96781
Alabama, 2012, 4, 9677
Alaska, 2012, 4, 1871
Arizona, 2012, 4, 20962
Arkansas, 2012, 4, 5548
California, 2012, 4, 34650
Colorado, 2012, 4, 22493
Connecticut, 2012, 4, 3790
Delaware, 2012, 4, 3797
District of Columbia, 2012, 4, 2460
Georgia, 2012, 4, 34361
Hawaii, 2012, 4, 14132
Idaho, 2012, 4, 4230
Illinois, 2012, 4, 45962
Indiana, 2012, 4, 10287
Iowa, 2012, 4, 5722
Kansas, 2012, 4, 10454
Kentucky, 2012, 4, 18679
Louisiana, 2012, 4, 12667
Maine, 2012, 4, 5937
Maryland, 2012, 4, 9934
Massachusetts, 2012, 4, 29733
Michigan, 2012, 4, 16467
Minnesota, 2012, 4, 4390
Mississippi, 2012, 4, 16202
Missouri, 2012, 4, 9032
Montana, 2012, 4, 2333
Nebraska, 2012, 4, 3676
Nevada, 2012, 4, 8767
New Hampshire, 2012, 4, 5069
New Jersey, 2012, 4, 5935
New Mexico, 2012, 4, 8556
New York, 2012, 4, 13535
North Carolina, 2012, 4, 20584
North Dakota, 2012, 4, 2766
Ohio, 2012, 4, 17540
Oklahoma, 2012, 4, 4091
Oregon, 2012, 4, 3721
Pennsylvania, 2012, 4, 16715
Rhode Island, 2012, 4, 6534
South Carolina, 2012, 4, 7539
South Dakota, 2012, 4, 5365
Tennessee, 2012, 4, 12884
Texas, 2012, 4, 39868
Utah, 2012, 4, 19157
Vermont, 2012, 4, 3042
Virginia, 2012, 4, 70041
Washington, 2012, 4, 8093
West Virginia, 2012, 4, 13938
Wisconsin, 2012, 4, 3762
Wyoming, 2012, 4, 6018
Virgin Islands, 2012, 4, 0
New York City, 2012, 4, 97291
Alabama, 2012, 5, 9862
Alaska, 2012, 5, 1312
Arizona, 2012, 5, 20898
Arkansas, 2012, 5, 5657
California, 2012, 5, 35266
Colorado, 2012, 5, 21204
Connecticut, 2012, 5, 3875
Delaware, 2012, 5, 3684
District of Columbia, 2012, 5, 2404
Georgia, 2012, 5, 36442
Hawaii, 2012, 5, 13579
Idaho, 2012, 5, 4190
Illinois, 2012, 5, 46222
Indiana, 2012, 5, 9613
Iowa, 2012, 5, 5688
Kansas, 2012, 5, 10182
Kentucky, 2012, 5, 18338
Louisiana, 2012, 5, 12915
Maine, 2012, 5, 6096
Maryland, 2012, 5, 9170
Massachusetts, 2012, 5, 29413
Michigan, 2012, 5, 12938
Minnesota, 2012, 5, 4353
Mississippi, 2012, 5, 15895
Missouri, 2012, 5, 8944
Montana, 2012, 5, 2428
Nebraska, 2012, 5, 3014
Nevada, 2012, 5, 7974
New Hampshire, 2012, 5, 5406
New Jersey, 2012, 5, 4951
New Mexico, 2012, 5, 8601
New York, 2012, 5, 14836
North Carolina, 2012, 5, 22320
North Dakota, 2012, 5, 2922
Ohio, 2012, 5, 16039
Oklahoma, 2012, 5, 3213
Oregon, 2012, 5, 3940
Pennsylvania, 2012, 5, 16437
Rhode Island, 2012, 5, 6770
South Carolina, 2012, 5, 6230
South Dakota, 2012, 5, 5663
Tennessee, 2012, 5, 13249
Texas, 2012, 5, 41362
Utah, 2012, 5, 19475
Vermont, 2012, 5, 3174
Virginia, 2012, 5, 67086
Washington, 2012, 5, 8051
West Virginia, 2012, 5, 14423
Wisconsin, 2012, 5, 3874
Wyoming, 2012, 5, 5676
Virgin Islands, 2012, 5, 0
New York City, 2012, 5, 97672
Alabama, 2012, 6, 10838
Alaska, 2012, 6, 2111
Arizona, 2012, 6, 19603
Arkansas, 2012, 6, 5483
California, 2012, 6, 38358
Colorado, 2012, 6, 22559
Connecticut, 2012, 6, 4786
Delaware, 2012, 6, 3757
District of Columbia, 2012, 6, 2317
Georgia, 2012, 6, 36024
Hawaii, 2012, 6, 13921
Idaho, 2012, 6, 4152
Illinois, 2012, 6, 41134
Indiana, 2012, 6, 9688
Iowa, 2012, 6, 5806
Kansas, 2012, 6, 10012
Kentucky, 2012, 6, 17855
Louisiana, 2012, 6, 12772
Maine, 2012, 6, 6390
Maryland, 2012, 6, 8949
Massachusetts, 2012, 6, 27954
Michigan, 2012, 6, 16513
Minnesota, 2012, 6, 4586
Mississippi, 2012, 6, 15860
Missouri, 2012, 6, 9005
Montana, 2012, 6, 2506
Nebraska, 2012, 6, 3544
Nevada, 2012, 6, 9533
New Hampshire, 2012, 6, 5461
New Jersey, 2012, 6, 5165
New Mexico, 2012, 6, 8888
New York, 2012, 6, 14167
North Carolina, 2012, 6, 22711
North Dakota, 2012, 6, 1821
Ohio, 2012, 6, 15679
Oklahoma, 2012, 6, 3752
Oregon, 2012, 6, 3994
Pennsylvania, 2012, 6, 17505
Rhode Island, 2012, 6, 6734
South Carolina, 2012, 6, 6979
South Dakota, 2012, 6, 5817
Tennessee, 2012, 6, 11911
Texas, 2012, 6, 42351
Utah, 2012, 6, 19412
Vermont, 2012, 6, 3166
Virginia, 2012, 6, 68949
Washington, 2012, 6, 8058
West Virginia, 2012, 6, 13992
Wisconsin, 2012, 6, 3828
Wyoming, 2012, 6, 5261
Virgin Islands, 2012, 6, 0
New York City, 2012, 6, 98890
Alabama, 2012, 7, 10755
Alaska, 2012, 7, 2218
Arizona, 2012, 7, 18924
Arkansas, 2012, 7, 5363
California, 2012, 7, 35764
Colorado, 2012, 7, 23085
Connecticut, 2012, 7, 5204
Delaware, 2012, 7, 3779
District of Columbia, 2012, 7, 1898
Georgia, 2012, 7, 35873
Hawaii, 2012, 7, 14108
Idaho, 2012, 7, 4277
Illinois, 2012, 7, 46505
Indiana, 2012, 7, 9906
Iowa, 2012, 7, 6029
Kansas, 2012, 7, 9961
Kentucky, 2012, 7, 17494
Louisiana, 2012, 7, 11829
Maine, 2012, 7, 6481
Maryland, 2012, 7, 8167
Massachusetts, 2012, 7, 28239
Michigan, 2012, 7, 15702
Minnesota, 2012, 7, 4495
Mississippi, 2012, 7, 15339
Missouri, 2012, 7, 8849
Montana, 2012, 7, 2367
Nebraska, 2012, 7, 3650
Nevada, 2012, 7, 16905
New Hampshire, 2012, 7, 5349
New Jersey, 2012, 7, 5386
New Mexico, 2012, 7, 8231
New York, 2012, 7, 13820
North Carolina, 2012, 7, 22013
North Dakota, 2012, 7, 1880
Ohio, 2012, 7, 15283
Oklahoma, 2012, 7, 4067
Oregon, 2012, 7, 3834
Pennsylvania, 2012, 7, 17775
Rhode Island, 2012, 7, 6538
South Carolina, 2012, 7, 7247
South Dakota, 2012, 7, 5558
Tennessee, 2012, 7, 12805
Texas, 2012, 7, 42015
Utah, 2012, 7, 19295
Vermont, 2012, 7, 3350
Virginia, 2012, 7, 68782
Washington, 2012, 7, 7731
West Virginia, 2012, 7, 13592
Wisconsin, 2012, 7, 3831
Wyoming, 2012, 7, 5153
Virgin Islands, 2012, 7, 0
New York City, 2012, 7, 98546
Alabama, 2012, 8, 10768
Alaska, 2012, 8, 2146
Arizona, 2012, 8, 17897
Arkansas, 2012, 8, 5085
California, 2012, 8, 30911
Colorado, 2012, 8, 23168
Connecticut, 2012, 8, 3514
Delaware, 2012, 8, 3769
District of Columbia, 2012, 8, 1958
Georgia, 2012, 8, 32216
Hawaii, 2012, 8, 11182
Idaho, 2012, 8, 4524
Illinois, 2012, 8, 46222
Indiana, 2012, 8, 9756
Iowa, 2012, 8, 4862
Kansas, 2012, 8, 9240
Kentucky, 2012, 8, 21570
Louisiana, 2012, 8, 17103
Maine, 2012, 8, 5364
Maryland, 2012, 8, 8598
Massachusetts, 2012, 8, 22906
Michigan, 2012, 8, 15911
Minnesota, 2012, 8, 4000
Mississippi, 2012, 8, 15075
Missouri, 2012, 8, 8696
Montana, 2012, 8, 2159
Nebraska, 2012, 8, 3951
Nevada, 2012, 8, 17652
New Hampshire, 2012, 8, 4823
New Jersey, 2012, 8, 5250
New Mexico, 2012, 8, 8433
New York, 2012, 8, 12542
North Carolina, 2012, 8, 22818
North Dakota, 2012, 8, 1553
Ohio, 2012, 8, 15947
Oklahoma, 2012, 8, 4359
Oregon, 2012, 8, 3529
Pennsylvania, 2012, 8, 17062
Rhode Island, 2012, 8, 5583
South Carolina, 2012, 8, 6806
South Dakota, 2012, 8, 5613
Tennessee, 2012, 8, 13040
Texas, 2012, 8, 35285
Utah, 2012, 8, 19402
Vermont, 2012, 8, 2781
Virginia, 2012, 8, 71193
Washington, 2012, 8, 7095
West Virginia, 2012, 8, 11794
Wisconsin, 2012, 8, 3945
Wyoming, 2012, 8, 4834
Virgin Islands, 2012, 8, 0
New York City, 2012, 8, 98624
Alabama, 2012, 9, 9239
Alaska, 2012, 9, 2249
Arizona, 2012, 9, 19342
Arkansas, 2012, 9, 4934
California, 2012, 9, 35393
Colorado, 2012, 9, 23843
Connecticut, 2012, 9, 3290
Delaware, 2012, 9, 2821
District of Columbia, 2012, 9, 2456
Georgia, 2012, 9, 36363
Hawaii, 2012, 9, 13997
Idaho, 2012, 9, 4716
Illinois, 2012, 9, 46183
Indiana, 2012, 9, 9892
Iowa, 2012, 9, 5117
Kansas, 2012, 9, 9766
Kentucky, 2012, 9, 20434
Louisiana, 2012, 9, 15300
Maine, 2012, 9, 5833
Maryland, 2012, 9, 6248
Massachusetts, 2012, 9, 27611
Michigan, 2012, 9, 15317
Minnesota, 2012, 9, 4484
Mississippi, 2012, 9, 12017
Missouri, 2012, 9, 8945
Montana, 2012, 9, 2560
Nebraska, 2012, 9, 3261
Nevada, 2012, 9, 14820
New Hampshire, 2012, 9, 4445
New Jersey, 2012, 9, 5022
New Mexico, 2012, 9, 9434
New York, 2012, 9, 13870
North Carolina, 2012, 9, 22679
North Dakota, 2012, 9, 1558
Ohio, 2012, 9, 14506
Oklahoma, 2012, 9, 4113
Oregon, 2012, 9, 4133
Pennsylvania, 2012, 9, 16211
Rhode Island, 2012, 9, 6537
South Carolina, 2012, 9, 6690
South Dakota, 2012, 9, 4923
Tennessee, 2012, 9, 12580
Texas, 2012, 9, 43127
Utah, 2012, 9, 25129
Vermont, 2012, 9, 2663
Virginia, 2012, 9, 70250
Washington, 2012, 9, 7573
West Virginia, 2012, 9, 13796
Wisconsin, 2012, 9, 3669
Wyoming, 2012, 9, 5392
Virgin Islands, 2012, 9, 0
New York City, 2012, 9, 100294
Alabama, 2012, 10, 9175
Alaska, 2012, 10, 2041
Arizona, 2012, 10, 19115
Arkansas, 2012, 10, 5401
California, 2012, 10, 30156
Colorado, 2012, 10, 23420
Connecticut, 2012, 10, 4448
Delaware, 2012, 10, 3125
District of Columbia, 2012, 10, 2376
Georgia, 2012, 10, 36165
Hawaii, 2012, 10, 13442
Idaho, 2012, 10, 4720
Illinois, 2012, 10, 46314
Indiana, 2012, 10, 9613
Iowa, 2012, 10, 4740
Kansas, 2012, 10, 9843
Kentucky, 2012, 10, 19074
Louisiana, 2012, 10, 13104
Maine, 2012, 10, 5256
Maryland, 2012, 10, 10313
Massachusetts, 2012, 10, 27500
Michigan, 2012, 10, 12803
Minnesota, 2012, 10, 3605
Mississippi, 2012, 10, 13283
Missouri, 2012, 10, 9125
Montana, 2012, 10, 2719
Nebraska, 2012, 10, 3245
Nevada, 2012, 10, 9822
New Hampshire, 2012, 10, 5042
New Jersey, 2012, 10, 4543
New Mexico, 2012, 10, 8594
New York, 2012, 10, 13679
North Carolina, 2012, 10, 18268
North Dakota, 2012, 10, 1884
Ohio, 2012, 10, 14448
Oklahoma, 2012, 10, 4302
Oregon, 2012, 10, 4219
Pennsylvania, 2012, 10, 13315
Rhode Island, 2012, 10, 6093
South Carolina, 2012, 10, 5621
South Dakota, 2012, 10, 5253
Tennessee, 2012, 10, 11404
Texas, 2012, 10, 33421
Utah, 2012, 10, 20107
Vermont, 2012, 10, 2643
Virginia, 2012, 10, 68552
Washington, 2012, 10, 7117
West Virginia, 2012, 10, 13424
Wisconsin, 2012, 10, 3798
Wyoming, 2012, 10, 5399
Virgin Islands, 2012, 10, 0
New York City, 2012, 10, 103496
Alabama, 2012, 11, 9281
Alaska, 2012, 11, 1878
Arizona, 2012, 11, 19109
Arkansas, 2012, 11, 5410
California, 2012, 11, 29445
Colorado, 2012, 11, 23003
Connecticut, 2012, 11, 1525
Delaware, 2012, 11, 2774
District of Columbia, 2012, 11, 2105
Georgia, 2012, 11, 33031
Hawaii, 2012, 11, 13423
Idaho, 2012, 11, 4685
Illinois, 2012, 11, 44423
Indiana, 2012, 11, 8966
Iowa, 2012, 11, 3604
Kansas, 2012, 11, 9923
Kentucky, 2012, 11, 18559
Louisiana, 2012, 11, 15473
Maine, 2012, 11, 6026
Maryland, 2012, 11, 5430
Massachusetts, 2012, 11, 25521
Michigan, 2012, 11, 15885
Minnesota, 2012, 11, 3902
Mississippi, 2012, 11, 12611
Missouri, 2012, 11, 8658
Montana, 2012, 11, 2642
Nebraska, 2012, 11, 3017
Nevada, 2012, 11, 17603
New Hampshire, 2012, 11, 4491
New Jersey, 2012, 11, 4178
New Mexico, 2012, 11, 8139
New York, 2012, 11, 12741
North Carolina, 2012, 11, 19273
North Dakota, 2012, 11, 1663
Ohio, 2012, 11, 13008
Oklahoma, 2012, 11, 3703
Oregon, 2012, 11, 3925
Pennsylvania, 2012, 11, 14741
Rhode Island, 2012, 11, 4986
South Carolina, 2012, 11, 6614
South Dakota, 2012, 11, 5179
Tennessee, 2012, 11, 12028
Texas, 2012, 11, 35563
Utah, 2012, 11, 17995
Vermont, 2012, 11, 2832
Virginia, 2012, 11, 71660
Washington, 2012, 11, 6445
West Virginia, 2012, 11, 13867
Wisconsin, 2012, 11, 3568
Wyoming, 2012, 11, 5337
Virgin Islands, 2012, 11, 0
New York City, 2012, 11, 105702
Alabama, 2012, 12, 7976
Alaska, 2012, 12, 2025
Arizona, 2012, 12, 18253
Arkansas, 2012, 12, 3131
California, 2012, 12, 28919
Colorado, 2012, 12, 23012
Connecticut, 2012, 12, 3258
Delaware, 2012, 12, 2860
District of Columbia, 2012, 12, 2181
Georgia, 2012, 12, 35830
Hawaii, 2012, 12, 13838
Idaho, 2012, 12, 4416
Illinois, 2012, 12, 46225
Indiana, 2012, 12, 9607
Iowa, 2012, 12, 4764
Kansas, 2012, 12, 7489
Kentucky, 2012, 12, 20542
Louisiana, 2012, 12, 14488
Maine, 2012, 12, 6242
Maryland, 2012, 12, 9128
Massachusetts, 2012, 12, 26075
Michigan, 2012, 12, 15353
Minnesota, 2012, 12, 4268
Mississippi, 2012, 12, 12129
Missouri, 2012, 12, 7990
Montana, 2012, 12, 2551
Nebraska, 2012, 12, 3140
Nevada, 2012, 12, 9142
New Hampshire, 2012, 12, 4601
New Jersey, 2012, 12, 5014
New Mexico, 2012, 12, 8137
New York, 2012, 12, 12524
North Carolina, 2012, 12, 20992
North Dakota, 2012, 12, 2063
Ohio, 2012, 12, 12855
Oklahoma, 2012, 12, 3261
Oregon, 2012, 12, 3273
Pennsylvania, 2012, 12, 16852
Rhode Island, 2012, 12, 6122
South Carolina, 2012, 12, 6904
South Dakota, 2012, 12, 5197
Tennessee, 2012, 12, 11784
Texas, 2012, 12, 41082
Utah, 2012, 12, 17946
Vermont, 2012, 12, 3167
Virginia, 2012, 12, 72181
Washington, 2012, 12, 6838
West Virginia, 2012, 12, 13132
Wisconsin, 2012, 12, 3288
Wyoming, 2012, 12, 4705
Virgin Islands, 2012, 12, 0
New York City, 2012, 12, 106421
Alabama, 2012, 13, 7530
Alaska, 2012, 13, 1955
Arizona, 2012, 13, 17961
Arkansas, 2012, 13, 4318
California, 2012, 13, 31522
Colorado, 2012, 13, 21744
Connecticut, 2012, 13, 3581
Delaware, 2012, 13, 2835
District of Columbia, 2012, 13, 2569
Georgia, 2012, 13, 35524
Hawaii, 2012, 13, 11536
Idaho, 2012, 13, 3944
Illinois, 2012, 13, 44070
Indiana, 2012, 13, 9496
Iowa, 2012, 13, 2877
Kansas, 2012, 13, 8879
Kentucky, 2012, 13, 21665
Louisiana, 2012, 13, 16224
Maine, 2012, 13, 6230
Maryland, 2012, 13, 7423
Massachusetts, 2012, 13, 27092
Michigan, 2012, 13, 15006
Minnesota, 2012, 13, 4294
Mississippi, 2012, 13, 11023
Missouri, 2012, 13, 7694
Montana, 2012, 13, 2552
Nebraska, 2012, 13, 2908
Nevada, 2012, 13, 14561
New Hampshire, 2012, 13, 5450
New Jersey, 2012, 13, 5242
New Mexico, 2012, 13, 8220
New York, 2012, 13, 13034
North Carolina, 2012, 13, 19135
North Dakota, 2012, 13, 2034
Ohio, 2012, 13, 14258
Oklahoma, 2012, 13, 3237
Oregon, 2012, 13, 2109
Pennsylvania, 2012, 13, 16668
Rhode Island, 2012, 13, 5830
South Carolina, 2012, 13, 7443
South Dakota, 2012, 13, 4765
Tennessee, 2012, 13, 12505
Texas, 2012, 13, 39138
Utah, 2012, 13, 16098
Vermont, 2012, 13, 3073
Virginia, 2012, 13, 68734
Washington, 2012, 13, 6733
West Virginia, 2012, 13, 12772
Wisconsin, 2012, 13, 3758
Wyoming, 2012, 13, 4561
Virgin Islands, 2012, 13, 0
New York City, 2012, 13, 102388
Alabama, 2012, 14, 8117
Alaska, 2012, 14, 2204
Arizona, 2012, 14, 16267
Arkansas, 2012, 14, 4565
California, 2012, 14, 31822
Colorado, 2012, 14, 21001
Connecticut, 2012, 14, 3344
Delaware, 2012, 14, 2436
District of Columbia, 2012, 14, 1842
Georgia, 2012, 14, 32063
Hawaii, 2012, 14, 13415
Idaho, 2012, 14, 3842
Illinois, 2012, 14, 43446
Indiana, 2012, 14, 8359
Iowa, 2012, 14, 3768
Kansas, 2012, 14, 8407
Kentucky, 2012, 14, 15671
Louisiana, 2012, 14, 12692
Maine, 2012, 14, 6176
Maryland, 2012, 14, 8261
Massachusetts, 2012, 14, 26680
Michigan, 2012, 14, 13392
Minnesota, 2012, 14, 4501
Mississippi, 2012, 14, 11478
Missouri, 2012, 14, 7511
Montana, 2012, 14, 1615
Nebraska, 2012, 14, 2985
Nevada, 2012, 14, 15223
New Hampshire, 2012, 14, 4814
New Jersey, 2012, 14, 4246
New Mexico, 2012, 14, 7346
New York, 2012, 14, 11932
North Carolina, 2012, 14, 18026
North Dakota, 2012, 14, 1864
Ohio, 2012, 14, 12459
Oklahoma, 2012, 14, 3426
Oregon, 2012, 14, 3599
Pennsylvania, 2012, 14, 14841
Rhode Island, 2012, 14, 6004
South Carolina, 2012, 14, 6599
South Dakota, 2012, 14, 4950
Tennessee, 2012, 14, 10396
Texas, 2012, 14, 37554
Utah, 2012, 14, 17513
Vermont, 2012, 14, 3006
Virginia, 2012, 14, 66854
Washington, 2012, 14, 7095
West Virginia, 2012, 14, 10880
Wisconsin, 2012, 14, 2698
Wyoming, 2012, 14, 4137
Virgin Islands, 2012, 14, 399
New York City, 2012, 14, 98750
Alabama, 2012, 15, 7913
Alaska, 2012, 15, 2327
Arizona, 2012, 15, 17755
Arkansas, 2012, 15, 4437
California, 2012, 15, 32278
Colorado, 2012, 15, 21282
Connecticut, 2012, 15, 2928
Delaware, 2012, 15, 2425
District of Columbia, 2012, 15, 2706
Georgia, 2012, 15, 32385
Hawaii, 2012, 15, 1975
Idaho, 2012, 15, 3424
Illinois, 2012, 15, 42655
Indiana, 2012, 15, 9136
Iowa, 2012, 15, 4094
Kansas, 2012, 15, 8823
Kentucky, 2012, 15, 19178
Louisiana, 2012, 15, 12870
Maine, 2012, 15, 5733
Maryland, 2012, 15, 8747
Massachusetts, 2012, 15, 26824
Michigan, 2012, 15, 14750
Minnesota, 2012, 15, 4386
Mississippi, 2012, 15, 10237
Missouri, 2012, 15, 7635
Montana, 2012, 15, 2280
Nebraska, 2012, 15, 3093
Nevada, 2012, 15, 16055
New Hampshire, 2012, 15, 4691
New Jersey, 2012, 15, 4483
New Mexico, 2012, 15, 8347
New York, 2012, 15, 10829
North Carolina, 2012, 15, 18491
North Dakota, 2012, 15, 1522
Ohio, 2012, 15, 12121
Oklahoma, 2012, 15, 2895
Oregon, 2012, 15, 3941
Pennsylvania, 2012, 15, 16813
Rhode Island, 2012, 15, 6566
South Carolina, 2012, 15, 7298
South Dakota, 2012, 15, 4704
Tennessee, 2012, 15, 12415
Texas, 2012, 15, 39861
Utah, 2012, 15, 17430
Vermont, 2012, 15, 3092
Virginia, 2012, 15, 66739
Washington, 2012, 15, 7193
West Virginia, 2012, 15, 11683
Wisconsin, 2012, 15, 3182
Wyoming, 2012, 15, 4226
Virgin Islands, 2012, 15, 384
New York City, 2012, 15, 98189
Alabama, 2012, 16, 8082
Alaska, 2012, 16, 2328
Arizona, 2012, 16, 17578
Arkansas, 2012, 16, 3836
California, 2012, 16, 33333
Colorado, 2012, 16, 21556
Connecticut, 2012, 16, 1847
Delaware, 2012, 16, 2674
